0, -76.86856470211757, 0, 1
1, -775.6240548670419, 0, 1
2, -1175.6746628067572, 0, 1
3, -53.322949187393974, 0, 1
4, -184.99208697010775, 0, 1
5, -60.9680467214594, 0, 1
6, -162.15316114349017, 0, 1
7, -86.98707614432065, 0, 1
8, -665.9907864474476, 0, 1
9, -119.68753534480703, 0, 1
10, -430.59887581766856, 0, 1
11, -103.59428381289813, 0, 1
12, -89.81383489637128, 0, 1
13, -634.7679511400701, 0, 1
14, -125.11619703916244, 0, 1
15, -86.82646485156504, 0, 1
16, -297.99819253710297, 0, 1
17, -584.9784503927394, 0, 1
18, -81.42992541570473, 0, 1
19, -52.07018110412426, 0, 1
20, -62.83113771716308, 0, 1
21, -225.0806656362319, 0, 1
22, -62.25293706341091, 0, 1
23, -120.71544761823755, 0, 1
24, -874.5284889320923, 0, 1
25, -108.21988904356887, 0, 1
26, -69.73742330481409, 0, 1
27, -131.89399359245962, 0, 1
28, -68.8058778068689, 0, 1
29, -34.08171631801658, 0, 1
30, -123.63857314596022, 0, 1
31, -76.90068696061267, 0, 1
32, -102.05241540261233, 0, 1
33, -151.45644904734823, 0, 1
34, -91.16296975540637, 0, 1
35, -148.85454610504343, 0, 1
36, -73.4957275546232, 0, 1
37, -66.81429777699806, 0, 1
38, -71.05443590516737, 0, 1
39, -736.1779213717533, 0, 1
40, -186.40546634613307, 0, 1
41, -366.9646816368208, 0, 1
42, -93.1866720437723, 0, 1
43, -382.64034380754646, 0, 1
44, -67.71372101626145, 0, 1
45, -403.4555673457981, 0, 1
46, -50.68892398659406, 0, 1
47, -125.75864221009152, 0, 1
48, -648.3877887637481, 0, 1
49, -42.08015869608834, 0, 1
50, -666.8580874281225, 0, 1
51, -1376.7278790502787, 0, 1
52, -369.02050618368185, 0, 1
53, -137.4511443210755, 0, 1
54, -72.85328238378746, 0, 1
55, -78.98863376615554, 0, 1
56, -90.10293522338738, 0, 1
57, -71.05443590516737, 0, 1
58, -111.75333748381884, 0, 1
59, -111.01452553721772, 0, 1
60, -69.31983394363084, 0, 1
61, -233.27184156564772, 0, 1
62, -618.0643766958206, 0, 1
63, -190.8062157669646, 0, 1
64, -346.14945809856914, 0, 1
65, -67.64947649917788, 0, 1
66, -143.1367840838586, 0, 1
67, -849.8907166269479, 0, 1
68, -124.95558574640685, 0, 1
69, -83.93546158233748, 0, 1
70, -78.53892214657053, 0, 1
71, -103.01608315905263, 0, 1
72, -40.44192351022384, 0, 1
73, -455.04391457165553, 0, 1
74, -330.47379592784347, 0, 1
75, -36.20178538205455, 0, 1
76, -97.5874214646972, 0, 1
77, -1329.9257483478475, 0, 1
78, -192.95840708968439, 0, 1
79, -1347.2717679629327, 0, 1
80, -62.477792873156744, 0, 1
81, -53.322949187393974, 0, 1
82, -495.646449374635, 0, 1
83, -104.0761176910716, 0, 1
84, -264.2376988045976, 0, 1
85, -308.5021710818075, 0, 1
86, -32.05801402955729, 0, 1
87, -86.92283162723707, 0, 1
88, -178.63187977790048, 0, 1
89, -1014.4530471613054, 0, 1
90, -65.33667388379584, 0, 1
91, -160.77190402595994, 0, 1
92, -50.20709010832724, 0, 1
93, -212.0390286663062, 0, 1
94, -832.2555966848465, 0, 1
95, -106.71014289196486, 0, 1
96, -156.88511074179698, 0, 1
97, -389.35389584376003, 0, 1
98, -74.49151756965196, 0, 1
99, -69.80166782180432, 0, 1
