#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)"
0.020000000000000004,47.0777455031641,0.9677723405955534
0.04000000000000002,47.53304016162108,1.9713078020488157
0.06000000000000004,48.238538973693274,2.4468635936906487
0.08000000000000006,50.27701786885281,2.9304186717705405
0.10000000000000007,49.21459249490414,3.88128918939327
0.12000000000000009,51.63831901804722,4.1905053864830055
0.1400000000000001,50.22342366088723,7.354224801597518
0.16000000000000011,52.24240259726581,6.840707743863124
0.18000000000000013,55.98457946444901,4.166597946121897
0.20000000000000015,52.16889485088353,8.034248461366191
0.22000000000000017,52.769847187746024,8.93707873007629
0.24000000000000019,54.06181911004459,9.709659646040912
0.2600000000000002,54.1652548258111,11.041563276598678
0.2800000000000002,56.918362442098264,10.27382311884052
0.3000000000000002,55.19777914052593,11.80590702240279
0.32000000000000023,54.75074843938292,12.87870935074836
0.34000000000000025,59.688579546440934,11.806756805268604
0.36000000000000026,63.16338273321566,10.96842584002324
0.3800000000000003,57.63195685544072,17.536615345095345
0.4000000000000003,57.335068972030655,17.75067120957545
0.4200000000000003,61.86218529331596,11.940750679165875
0.44000000000000034,62.081676692893396,11.650438221586894
0.46000000000000035,58.13939073052737,16.924828096098988
0.48000000000000037,60.069087002662066,12.9642683827154
0.5000000000000003,61.17483598378446,12.116019459131255
0.5200000000000004,63.83730870084014,9.338795493606703
0.5400000000000004,57.094901273869766,15.899565821419214
0.5600000000000004,55.965905203174,19.712803199633218
0.5800000000000004,60.56645917282916,19.337592667104893
0.6000000000000004,63.045585343550584,17.874102632113214
0.6200000000000004,59.18277592944872,17.91907090618982
0.6400000000000005,55.14102155236639,21.643360483243807
0.6600000000000005,58.734983431845485,21.442803330773742
0.6800000000000005,61.857655122291675,15.112282616879561
0.7000000000000005,61.44843571526968,16.615592396970282
0.7200000000000005,58.734902658344026,20.624521902294187
0.7400000000000005,56.02273667684178,23.570046166891327
0.7600000000000006,67.8761358638383,17.81344302171931
0.7800000000000006,68.20476223612643,21.719426982256852
0.8000000000000006,64.95600262771902,25.14700381656421
0.8200000000000006,63.484239194121514,24.23403589632445
0.8400000000000006,64.64093596297245,25.194963206978116
0.8600000000000007,68.03738909649122,24.697904223035675
0.8800000000000007,69.56077071820769,24.12461123291403
0.9000000000000007,69.22008471863859,25.236161263730587
0.9200000000000007,70.78181296460497,24.048116554047983
0.9400000000000007,64.7161178532116,29.152697808191384
0.9600000000000007,67.45767022816158,27.063528971636288
0.9800000000000008,69.30882271942393,24.47519999879597
1.0000000000000007,75.66517532440754,17.64660254899861
1.0200000000000007,71.56863072732939,25.59266735807894
1.0400000000000007,64.42352494828897,34.22578868174657
1.0600000000000007,71.98561331637598,25.69466470503629
1.0800000000000007,67.75253749248998,27.874365862881625
1.1000000000000008,70.3986416448731,25.870949913074856
1.1200000000000008,61.912968740228,35.23800592941723
1.1400000000000008,66.70054168975142,33.759814302246326
1.1600000000000008,78.31066517753428,26.368786752288873
1.1800000000000008,69.73242286475879,36.400206298584585
1.2000000000000008,76.39165665109356,29.05583570948142
1.2200000000000009,64.82090627336801,41.12117419642738
1.2400000000000009,69.5485558634442,37.50060063910394
1.260000000000001,69.56719404993467,37.596617993920674
1.280000000000001,74.50248339006275,35.26804509544838
1.300000000000001,79.45972467246679,27.192792612694184
1.320000000000001,72.68142932596379,34.33878334147038
1.340000000000001,76.11428795250575,29.552925535678305
1.360000000000001,72.3177256956399,39.39160745126716
1.380000000000001,76.5731942158762,38.329479691671004
1.400000000000001,75.78567568568354,43.464867271022634
1.420000000000001,67.71033233984954,49.00489491744253
1.440000000000001,87.34939716001561,30.527406898512847
1.460000000000001,67.51239032762327,51.17398297477423
1.480000000000001,70.91806285041042,45.7177666464809
1.500000000000001,70.78791727933299,41.663571474812024
1.5200000000000011,66.56668733481956,41.28574857937362
1.5400000000000011,64.82061126217549,42.36216055500108
1.5600000000000012,80.24401520512815,29.37512457775324
1.5800000000000012,67.25973851086125,42.3805656213069
1.6000000000000012,68.44875950764725,47.73239382146136
1.6200000000000012,76.99799835551806,39.46085192814717
1.6400000000000012,69.11460771809531,43.44154856940839
1.6600000000000013,73.43624734957696,35.2604437994895
1.6800000000000013,66.48142715855845,43.580783262282615
1.7000000000000013,68.91632255613928,46.678933412705355
1.7200000000000013,69.970497384633,48.27714179003964
1.7400000000000013,75.98843406280398,41.21461413892919
1.7600000000000013,71.09264799621255,46.72720652790017
1.7800000000000014,72.718361068705,46.4262259385468
1.8000000000000014,79.14905113087401,37.923931903897326
1.8200000000000014,73.19722022896802,38.93209378123315
1.8400000000000014,76.5117925212346,35.45600990628569
1.8600000000000014,72.92707553850103,38.648712476904
1.8800000000000014,74.89717736189847,37.97186122536371
1.9000000000000015,72.38041847274157,40.802863819073444
1.9200000000000015,62.755117558454366,49.365320100919554
1.9400000000000015,77.3095842690584,34.865548977428006
1.9600000000000015,79.92872658147745,33.639432315399844
1.9800000000000015,71.2020407885385,45.59114082412409
2.0000000000000013,77.20724176209187,39.346920836735464
2.019999999999999,84.13933422610253,32.13444266982777
2.039999999999997,87.03385846637256,29.98394538239134
2.0599999999999947,64.86666482175028,52.29921434039706
2.0799999999999925,77.77369536256847,35.642923146064064
2.0999999999999903,80.72402536494953,32.52218222167995
2.119999999999988,74.65571284241365,40.788478561142654
2.139999999999986,80.01541961699724,30.525647375081622
2.1599999999999837,76.33509324042559,37.88848888792778
2.1799999999999815,92.43949491993965,21.15153922591676
2.1999999999999793,70.96163238854268,42.318283190996986
2.219999999999977,79.37497369964682,29.974528947355616
2.239999999999975,83.46076134553749,27.543400769246496
2.2599999999999727,76.16737055513252,33.60937790202787
2.2799999999999705,83.76291041884203,26.626268635860615
2.2999999999999683,69.8358390700725,38.1521090951279
2.319999999999966,72.18829753868846,36.0783748104194
2.339999999999964,78.5775875666882,31.048043738274313
2.3599999999999617,74.98065953304281,32.060402320934735
2.3799999999999595,78.17660185865199,25.924692561109165
2.3999999999999573,63.46260163023803,39.53796150194469
2.419999999999955,75.34810432144785,27.774545429987576
2.439999999999953,74.10594190969425,32.29371856737218
2.4599999999999507,75.64336240330428,34.45898272027137
2.4799999999999485,74.45851433074614,34.9244525972463
2.4999999999999463,71.30410668902097,35.2620500469953
2.519999999999944,71.48855497169582,35.01701485819448
2.539999999999942,75.75024616716956,35.29335894815361
2.5599999999999397,83.99289241182541,26.747851413209652
2.5799999999999375,74.02501778261528,35.227898693303224
2.5999999999999353,75.56596562008801,34.344017587178236
2.619999999999933,74.39116215354176,33.332197420734104
2.639999999999931,80.41308926780408,32.891250083045534
2.6599999999999286,73.37120096767673,41.24055470559318
2.6799999999999264,72.28344566464474,38.9889860076414
2.6999999999999242,87.3303638345165,27.92561132759906
2.719999999999922,89.44579568495304,27.81412196697732
2.73999999999992,80.05091720911174,38.71253947072709
2.7599999999999176,85.08364459159074,30.72584990913673
2.7799999999999154,84.8506458032719,31.623383042354657
2.7999999999999132,85.49604115083524,30.96850160402951
2.819999999999911,82.23563848721548,35.32361165421791
2.839999999999909,85.39114817019946,37.491896992279116
2.8599999999999066,95.23399749847276,30.51023957029241
2.8799999999999044,84.34520669409841,41.12907155238285
2.899999999999902,102.40335570543594,25.922151897665326
2.9199999999999,86.5059257256245,42.0395260836666
2.939999999999898,84.5949590335693,43.52211154035621
2.9599999999998956,88.96180488549375,36.495478143919144
2.9799999999998934,90.42753483679991,42.37562032272957
2.999999999999891,83.93636454050093,49.51053729051509
3.019999999999889,85.77533186058696,50.81676614340756
3.039999999999887,94.2403927156413,42.626285824114376
3.0599999999998846,88.05808339254314,52.58540388809705
3.0799999999998824,95.37738270367974,41.44613550755633
3.09999999999988,80.843611224936,51.167929012761704
3.119999999999878,83.69277373627291,53.10110193911878
3.139999999999876,85.85160633966332,54.35071564544287
3.1599999999998736,85.14854189677298,53.11551762194752
3.1799999999998714,96.502563658331,46.483639942561986
3.199999999999869,83.39681349184369,57.55328499122303
3.219999999999867,81.95205959895866,56.419481655612536
3.2399999999998648,84.96940621439032,55.28557116551705
3.2599999999998626,88.4885646083862,48.50242401508427
3.2799999999998604,91.82529085485217,42.964431030156156
3.299999999999858,84.29347904771839,51.23022753597089
3.319999999999856,79.65657323569792,52.425739368364304
3.3399999999998538,82.373027627155,50.77275409949674
3.3599999999998515,81.98535626047223,47.08295472604438
3.3799999999998493,87.21526662554756,39.971644633384365
3.399999999999847,69.33589771194983,62.77334954027682
3.419999999999845,85.57349525811368,45.81580508999217
3.4399999999998427,90.13431172878613,37.39717492975253
3.4599999999998405,90.57093851213156,36.00127233437023
3.4799999999998383,74.50396826464889,50.91449537790559
3.499999999999836,79.9849014814028,49.13622001332186
3.519999999999834,93.29639792110459,40.23827100359422
3.5399999999998317,83.28070651996431,44.598913918508316
3.5599999999998295,75.04741238993942,53.441907407055695
3.5799999999998273,79.91900846547286,49.83468100655334
3.599999999999825,72.33096099529322,55.852770007514664
3.619999999999823,90.67444398537336,41.077310882902886
3.6399999999998207,78.89777089573643,56.167633276369784
3.6599999999998185,82.4673905519301,55.648290888287455
3.6799999999998163,76.02736903912574,60.38035936841191
3.699999999999814,90.82409521308337,43.30155464074396
3.719999999999812,88.74886550949739,44.72167475457254
3.7399999999998097,96.9847609496356,36.637210962903076
3.7599999999998075,77.9484483113845,57.68523917374114
3.7799999999998053,87.02566395408621,47.969537867722096
3.799999999999803,91.36996842263676,42.61699038039579
3.819999999999801,93.85395635359146,39.98950299637088
3.8399999999997987,75.52328666338889,60.86455704819586
3.8599999999997965,92.64833705440405,42.96303364991151
3.8799999999997943,85.84133449346099,47.914957084814084
3.899999999999792,88.1971466588176,41.18193687248726
3.91999999999979,74.07215276916075,60.21050188663551
3.9399999999997877,89.37473338904545,37.7801026584571
3.9599999999997855,74.90836389141026,46.831918854607935
3.9799999999997833,84.30174833880776,41.741363800339386
3.999999999999781,79.3589813648267,50.644164118529574
4.019999999999779,82.06265389465227,41.64050960783939
4.039999999999777,80.66775674596269,41.25925762775254
4.059999999999775,79.84657269583835,39.38393131256676
4.079999999999773,73.33670118255004,43.51286872063799
4.0999999999997705,71.63063598888807,45.20847089569917
4.119999999999768,73.43596080540912,48.38987488477618
4.139999999999766,70.7904280349158,52.8653753554539
4.159999999999764,80.82241820577464,41.40747934840785
4.179999999999762,79.57921982059023,40.84414951334372
4.1999999999997595,72.5327598653557,48.24723243674598
4.219999999999757,75.45119158711033,48.23762421510195
4.239999999999755,86.01202972108557,38.82111792533991
4.259999999999753,90.02048533472747,37.89785121271817
4.279999999999751,87.37118078330181,42.80859145594451
4.2999999999997485,75.55396911263931,56.773835228905334
4.319999999999746,105.57653157650877,30.415407440841072
4.339999999999744,78.76463439107124,53.97712111146991
4.359999999999742,89.61483964935763,40.4037590566397
4.37999999999974,90.97981298984985,40.841282267956935
4.3999999999997375,86.88608659323042,41.982842151417785
4.419999999999735,89.59960470683654,37.23235553098219
4.439999999999733,85.89932115340027,40.48140311988895
4.459999999999731,80.92904384669401,43.29860981017972
4.479999999999729,82.80762741512545,47.26557319177506
4.499999999999726,91.53375244479554,37.07761741587462
4.519999999999724,79.35223987476238,46.20712281754119
4.539999999999722,86.76651734709965,45.230776845134145
4.55999999999972,91.04712873328549,32.84541814606928
4.579999999999718,84.52059728779548,41.07946117995773
4.599999999999715,97.14451438645247,29.889047889496716
4.619999999999713,87.85842721575519,39.86319321765939
4.639999999999711,89.21482815788674,39.01819414919447
4.659999999999709,82.49567052582105,39.240173897393454
4.679999999999707,81.64996132388188,41.16631249340653
4.699999999999704,73.94000033359681,49.98293563010301
4.719999999999702,77.3241945559626,49.843716046446076
4.7399999999997,93.90999237749767,36.213906627429324
4.759999999999698,79.06724539177277,50.19925564543303
4.779999999999696,86.26656254950441,41.21113820921341
4.799999999999693,60.987948463951184,63.94416042377012
4.819999999999691,84.70860086267645,41.507307105053584
4.839999999999689,88.4307747135562,42.837166921720474
4.859999999999687,72.70768907495524,59.52241958625797
4.879999999999685,81.34493417273188,53.40113207253001
4.899999999999682,89.38415139713189,43.99677166090545
4.91999999999968,92.67901345001044,38.61096207506777
4.939999999999678,81.63073118610615,43.08863441887188
4.959999999999676,82.35956091352384,38.184831980629795
4.979999999999674,86.2168019576947,38.94468550209678
4.999999999999671,89.83617768682831,33.55960467598944
5.019999999999669,93.55399393093215,29.881848650312442
5.039999999999667,79.49748557701191,38.77487396806277
5.059999999999665,81.40828591745233,39.04214123946271
5.079999999999663,77.22908961667537,44.54270921664571
5.09999999999966,87.74128911617925,32.30729546811143
5.119999999999658,76.22523825454266,47.09595860062056
5.139999999999656,90.68945761031215,35.54397152659967
5.159999999999654,90.55999270464093,41.86878774778723
5.1799999999996515,80.81298512368096,51.64333409981147
5.199999999999649,84.49286624343453,48.47977628291173
5.219999999999647,79.86854290204019,58.356234215644804
5.239999999999645,85.31118477497813,52.22553891743878
5.259999999999643,91.18024284357806,47.042525680246676
5.2799999999996405,90.15962598412499,48.13437149522458
5.299999999999638,88.44988194663225,48.112202388118334
5.319999999999636,83.68113807608775,58.354442133122774
5.339999999999634,85.30209949342009,53.55959630285651
5.359999999999632,89.3980095334211,50.29050087201973
