molDWRow_1233, -9.446668237491988, 1, 2
molDWRow_120, -15.496493235755178, 4, 4
molDWRow_1231, -14.813833961401686, 1, 2
molDWRow_1239, -20.715953484511584, 1, 2
molDWRow_121, 1.8126013591421695, 7, 7
molDWRow_1230, -11.671862793238796, 1, 2
molDWRow_1242, -17.784500104872137, 1, 2
molDWRow_122, -0.6509998393707402, 7, 9
molDWRow_1234, -10.465499806669001, 1, 4
molDWRow_1243, -20.866088389140288, 1, 4
molDWRow_1240, -22.023913680438238, 1, 4
molDWRow_1229, -15.243596535986901, 6, 10
molDWRow_1235, -12.084078709459002, 3, 5
molDWRow_1249, -5.609368199747601, 5, 5
molDWRow_1250, -2.7753545834308273, 8, 7
molDWRow_1342, 1.5178928030073242, 2, 1
molDWRow_1341, -0.8837505064571264, 3, 1
molDWRow_1254, 9.120367957321717, 5, 7
molDWRow_1346, 3.2286148039192915, 2, 1
molDWRow_1343, 1.7959121898368227, 4, 1
molDWRow_1344, -2.327749798638857, 8, 3
molDWRow_1261, -36.11586115782276, 6, 2
molDWRow_1348, 15.54775352940764, 2, 1
molDWRow_1321, 10.780274945456467, 8, 15
molDWRow_1347, 12.632921950149761, 3, 1
molDWRow_1324, 2.6119223425099136, 15, 21
molDWRow_1345, 5.981792381160124, 12, 6
molDWRow_1349, 17.901612296390084, 4, 1
molDWRow_1350, 8.398603332007955, 8, 3
molDWRow_1322, 14.461669472817157, 4, 11
molDWRow_126, -14.08458213543715, 12, 8
molDWRow_1352, 17.17201868189192, 2, 1
molDWRow_1354, 14.02907188790077, 1, 1
molDWRow_1353, 13.542641895453594, 1, 1
molDWRow_1351, 16.484465429125557, 12, 8
molDWRow_1365, -2.800797614403156, 2, 2
molDWRow_1355, 16.100197363134235, 1, 1
molDWRow_1367, 1.7346388153203829, 1, 2
molDWRow_1358, 13.937726230077793, 1, 1
molDWRow_1356, 10.735270863674332, 3, 3
molDWRow_1366, -2.5872009761439068, 2, 2
molDWRow_1381, -8.818098062270177, 1, 2
molDWRow_1368, 1.254187957592178, 1, 2
molDWRow_1357, 12.07443629854206, 6, 7
molDWRow_1385, 17.918497518269206, 2, 1
molDWRow_1384, -16.233485753712802, 1, 2
molDWRow_1377, -9.7781497275082, 1, 1
molDWRow_1379, 3.053539701611891, 1, 1
molDWRow_1370, 6.015813468619309, 2, 1
molDWRow_141, 9.284605804634504, 1, 5
molDWRow_1411, 5.581095978360901, 1, 1
molDWRow_1378, -3.039222554745543, 1, 1
molDWRow_1415, -5.132236649295836, 1, 2
molDWRow_1414, 5.922866380296097, 1, 2
molDWRow_1413, -11.447714188874622, 2, 3
molDWRow_1380, 4.56400519162753, 2, 2
molDWRow_1423, -31.329804443911545, 2, 2
molDWRow_1424, -4.4587801844007355, 1, 2
molDWRow_1422, 3.6117902032439004, 2, 4
molDWRow_1451, -36.246909046708886, 1, 1
molDWRow_1452, -33.157391682355, 2, 2
molDWRow_1453, -37.026045937242934, 2, 2
molDWRow_1450, -36.107825494148905, 1, 2
molDWRow_1455, -36.07621935864916, 3, 6
molDWRow_1485, -20.88617272635921, 1, 2
molDWRow_1456, -39.58065071970011, 2, 6
molDWRow_1484, 13.356746497461879, 2, 1
molDWRow_1454, -39.340887752780326, 1, 3
molDWRow_1465, -6.0211220932205824, 1, 2
molDWRow_1487, -8.342190754006213, 1, 2
molDWRow_1496, -4.204933086726574, 1, 1
molDWRow_1488, 12.797490434056279, 2, 2
molDWRow_1489, 4.458889431876792, 1, 2
molDWRow_1495, -0.3746156896232506, 1, 1
molDWRow_1499, 13.174734958789701, 2, 3
molDWRow_1492, -13.80164814416359, 1, 1
molDWRow_1493, -26.572420072510077, 1, 1
molDWRow_1491, -18.33551329281623, 1, 1
molDWRow_1494, -23.328657295562902, 1, 1
molDWRow_1501, 2.5841946375968345, 2, 1
molDWRow_1503, 2.143570930760555, 1, 1
molDWRow_1502, -6.209694201075735, 2, 1
molDWRow_1504, -7.20353842805033, 2, 1
molDWRow_1500, -6.845269757013146, 2, 1
molDWRow_1490, -2.341120637138643, 1, 1
molDWRow_1508, 14.481759345388904, 2, 2
molDWRow_1505, -0.36140304467832696, 2, 1
molDWRow_1511, 8.287197631817339, 2, 2
molDWRow_1506, 10.695924793554216, 1, 1
molDWRow_1509, 19.55307277402377, 2, 2
molDWRow_1512, 6.542444117146885, 2, 2
molDWRow_1516, 0.07244874561200344, 2, 1
molDWRow_1519, 8.970335949837507, 1, 2
molDWRow_1510, 21.27210138877476, 2, 2
molDWRow_1517, 15.731393259213142, 1, 2
molDWRow_1518, 6.525916389009078, 1, 4
molDWRow_1513, 11.734679608665969, 2, 1
molDWRow_1514, 9.932575463204701, 2, 2
molDWRow_1523, -10.390764419187159, 4, 4
molDWRow_1524, -6.283582001143055, 4, 4
molDWRow_1522, -9.083520405726349, 4, 8
molDWRow_1521, -10.763413467363574, 9, 8
molDWRow_1535, 16.312494637292538, 2, 6
molDWRow_1528, -3.7714092316981254, 4, 5
molDWRow_1515, 10.790220919211151, 8, 6
molDWRow_1536, 13.464742093083423, 1, 2
molDWRow_1537, 9.361708577709999, 1, 1
molDWRow_1544, 19.054566296625545, 21, 6
molDWRow_1534, -25.154112268072005, 3, 4
molDWRow_1546, 16.250681341066137, 2, 1
molDWRow_155, 8.120967662645217, 5, 4
molDWRow_1547, -13.764176573585269, 8, 23
molDWRow_1560, -18.634704893688344, 2, 6
molDWRow_1568, 0.5818856829850672, 7, 9
molDWRow_1573, 7.547480326450284, 2, 2
molDWRow_1569, 0.31628842006575675, 4, 8
molDWRow_1574, 9.780331867808219, 4, 7
molDWRow_158, -13.90506698440394, 1, 2
molDWRow_1556, -29.126098007330423, 22, 37
molDWRow_159, -18.236095367965294, 1, 2
molDWRow_1587, 21.022889131462964, 1, 2
molDWRow_1559, -28.795840473229372, 9, 26
molDWRow_1572, 1.62360179176201, 2, 3
molDWRow_1594, 9.866705533141182, 1, 2
molDWRow_1595, 9.817637565363217, 2, 2
molDWRow_1596, -5.677303856446037, 2, 2
molDWRow_1613, 1.2916455322018063, 1, 1
molDWRow_1599, 0.9642577494517153, 2, 1
molDWRow_1614, 0.7999607583297952, 2, 1
molDWRow_1615, 14.089427716688252, 2, 1
molDWRow_1612, 10.334119209325136, 2, 1
molDWRow_1600, -0.08257614108506978, 5, 2
molDWRow_160, 6.38503447239352, 1, 1
molDWRow_1597, -0.9470297065242629, 5, 5
molDWRow_1616, 7.3109533205114285, 2, 1
molDWRow_1601, -6.305264411993374, 6, 2
molDWRow_1598, -4.186784028723123, 6, 2
molDWRow_1652, -1.060523342130832, 1, 2
molDWRow_1657, -9.174737410947996, 1, 1
molDWRow_1636, 6.094971253902675, 3, 8
molDWRow_1653, -10.315810387953926, 1, 2
molDWRow_1656, 6.83429680468899, 1, 1
molDWRow_1655, 26.87664852947106, 1, 2
molDWRow_1629, -22.349377178472565, 2, 1
molDWRow_1654, 5.845412092007921, 1, 2
molDWRow_1658, -17.26498611119416, 2, 2
molDWRow_1659, -26.238433024025127, 2, 2
molDWRow_1660, -22.993623965023666, 1, 1
molDWRow_1669, 21.729238845696603, 2, 4
molDWRow_1674, -1.085520074407631, 3, 2
molDWRow_1670, 12.882975516307948, 4, 4
molDWRow_175, 23.173063897336327, 1, 2
molDWRow_179, -4.571880110434423, 2, 2
molDWRow_181, 11.57184823833418, 1, 2
molDWRow_176, 20.625955608406343, 1, 1
molDWRow_180, -4.942734596796744, 2, 2
molDWRow_292, 6.96288617384005, 2, 1
molDWRow_183, 6.6789174886956575, 3, 2
molDWRow_30, -17.558855749913594, 4, 2
molDWRow_298, -0.5492083515102841, 3, 8
molDWRow_164, -13.316532831842673, 12, 4
molDWRow_184, 3.1556910421314157, 2, 2
molDWRow_313, 16.663999722053816, 2, 4
molDWRow_314, 8.274420509580565, 2, 4
molDWRow_315, -8.380758650942253, 4, 4
molDWRow_227, 1.0507421200348024, 2, 1
molDWRow_308, 17.70427990174619, 3, 4
molDWRow_31, -16.123917359394614, 4, 5
molDWRow_200, 23.287616143662113, 5, 4
molDWRow_203, 20.793580030425353, 6, 6
molDWRow_327, -7.960824708355036, 2, 2
molDWRow_253, -6.768822610709835, 1, 2
molDWRow_309, -20.777943036074998, 52, 38
molDWRow_44, 15.900648997882682, 1, 2
molDWRow_32, -22.116699452667326, 21, 15
molDWRow_331, 28.17010771065628, 1, 2
molDWRow_251, 1.2540518404221406, 6, 10
molDWRow_37, 0.8787602330868098, 4, 7
molDWRow_35, -0.5887693002424798, 7, 8
molDWRow_192, 1.988730912428227, 4, 1
molDWRow_401, -1.5282696779538745, 12, 20
molDWRow_441, -5.669599687353898, 1, 1
molDWRow_36, 1.3675519873642228, 10, 23
molDWRow_38, 0.3423672559200789, 12, 9
molDWRow_46, -15.746469414570207, 2, 5
molDWRow_415, -30.808643392542443, 15, 8
molDWRow_47, 13.196598104968015, 3, 2
molDWRow_45, 15.773534141401688, 1, 7
molDWRow_403, 1.9546878687757638, 14, 8
molDWRow_386, -5.477008521776394, 14, 12
molDWRow_418, -2.0075740367743045, 23, 18
molDWRow_50, -11.804282684489566, 1, 3
molDWRow_402, -5.9006390543189635, 12, 18
molDWRow_48, 16.89474647518186, 6, 2
molDWRow_439, -1.6303774892157017, 3, 3
molDWRow_51, -15.720666754040094, 3, 12
molDWRow_549, 6.746368154345088, 1, 1
molDWRow_49, 19.050315369590418, 4, 4
molDWRow_551, 15.13305179962186, 4, 2
molDWRow_505, 17.5077521383414, 3, 2
molDWRow_54, -10.180438082420322, 7, 7
molDWRow_504, 12.601037741744404, 3, 4
molDWRow_552, 8.112722754569896, 2, 1
molDWRow_59, 20.33305958482093, 5, 6
molDWRow_563, 11.90079257288135, 4, 3
molDWRow_525, -4.46873932630606, 2, 1
molDWRow_573, 14.179557814136658, 2, 1
molDWRow_509, -18.312439264262824, 4, 8
molDWRow_506, 4.160948712852929, 5, 2
molDWRow_52, -17.462992326593316, 4, 5
molDWRow_584, 11.163043625718206, 2, 1
molDWRow_53, 3.7187476055752766, 6, 5
molDWRow_565, 10.815233428459074, 4, 6
molDWRow_583, 13.01325798700829, 2, 1
molDWRow_562, 5.399770452026115, 4, 2
molDWRow_564, 6.300431388073814, 4, 2
molDWRow_58, 19.016095557956174, 1, 2
molDWRow_561, 6.817463503068025, 4, 2
molDWRow_566, 3.675453197764828, 14, 5
molDWRow_574, 11.254966031804173, 8, 4
molDWRow_555, 3.1392890374752107, 3, 2
molDWRow_57, 13.462749834775927, 1, 2
molDWRow_567, -3.2915893459020027, 5, 3
molDWRow_559, 6.984982076707963, 2, 1
molDWRow_572, 13.066293536793184, 3, 1
molDWRow_590, 0.8855154145953916, 2, 1
molDWRow_558, 12.134410348256578, 2, 1
molDWRow_511, 1.951333051780886, 7, 6
molDWRow_575, 8.829765789442204, 4, 4
molDWRow_579, 10.653751026626695, 14, 7
molDWRow_593, 5.916139616618909, 4, 2
molDWRow_554, 7.145517698439048, 33, 19
molDWRow_514, -32.752467431787245, 4, 5
molDWRow_578, 12.40694692198349, 11, 5
molDWRow_507, 3.4433512982333268, 4, 6
molDWRow_594, -0.7635938849963654, 3, 2
molDWRow_630, -4.057886673080075, 2, 1
molDWRow_591, 0.39790238125139216, 2, 1
molDWRow_608, 9.169331298602906, 2, 1
molDWRow_560, 13.666794505377931, 5, 2
molDWRow_592, 0.5716818500335501, 2, 1
molDWRow_607, 5.055098403311173, 2, 2
molDWRow_77, 19.210042128041405, 1, 2
molDWRow_916, 8.208425381714799, 2, 2
molDWRow_619, 3.607835258387022, 2, 1
molDWRow_516, -33.3440888599413, 4, 9
molDWRow_981, -18.627039839621656, 2, 1
molDWRow_629, -13.60867056584099, 1, 1
molDWRow_980, -23.79979741284952, 2, 1
molDWRow_620, 3.9815970494655706, 2, 1
molDWRow_982, 2.234089516674751, 2, 1
molDWRow_632, 16.781144823989354, 2, 1
molDWRow_973, -32.648965347135935, 2, 2
molDWRow_631, -12.419583648387405, 2, 1
molDWRow_948, 7.363969937638061, 1, 2
molDWRow_78, 12.927421817683609, 2, 2
molDWRow_979, -17.224865798182815, 4, 2
molDWRow_595, 5.806748311411661, 6, 2
molDWRow_954, -1.2603792083727776, 3, 1
molDWRow_609, 4.101013952251211, 8, 2
molDWRow_598, 1.1285269114464873, 15, 7
molDWRow_986, -6.458991788966383, 2, 2
molDWRow_978, -18.367724900405744, 4, 2
molDWRow_597, -0.20895213136242088, 19, 9
molDWRow_610, 2.365624439231513, 5, 4
molDWRow_975, -20.659499592203662, 3, 2
molDWRow_512, -6.939424382851998, 5, 7
molDWRow_987, 7.943256866791443, 2, 2
molDWRow_596, 1.3431512447867129, 4, 2
molDWRow_967, -6.149676672142648, 1, 1
molDWRow_919, 29.80667138952424, 1, 2
molDWRow_996, 6.363429775727302, 4, 2
molDWRow_974, -19.691700620483203, 6, 4
molDWRow_995, 1.0590914301386924, 4, 2
molDWRow_521, 5.1044132133784945, 18, 37
molDWRow_601, 4.479438632844984, 30, 24
molDWRow_985, 5.011962036253176, 3, 1
molDWRow_984, 3.609641465551226, 2, 1
molDWRow_602, -5.607468297610256, 21, 13
molDWRow_933, 10.794473824915475, 1, 2
molDWRow_997, -4.214104462971269, 2, 1
molDWRow_999, -5.844240922540435, 2, 1
molDWRow_644, -21.82194980776852, 2, 1
molDWRow_649, -19.914509353608015, 6, 21
molDWRow_66, -3.6812147337935066, 3, 2
molDWRow_613, -0.06200835299710822, 12, 6
molDWRow_67, 3.748629758011749, 3, 2
molDWRow_708, 4.7980236301105945, 27, 18
molDWRow_600, 6.703834294033677, 5, 4
molDWRow_599, -1.7297881843156941, 4, 2
molDWRow_614, 5.997539472138343, 7, 8
molDWRow_983, 7.254593393827309, 4, 1
molDWRow_80, 17.978008286886666, 12, 7
molDWRow_81, 8.378189259046069, 4, 6
molDWRow_85, 6.595920301588495, 29, 13
molDWRow_79, 14.909553798687176, 10, 7
molDWRow_84, 7.933977222714785, 4, 4
molDWRow_68, 8.287759081288002, 3, 4
molDWRow_853, -22.094382143644026, 9, 27
molDWRow_735, -24.204943560834863, 10, 13
molDWRow_634, 0.8731073580267807, 25, 10
molDWRow_895, 14.319570699056907, 25, 16
