#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)"
0.020000000000000004,-42.69263619429401,1.822327264499276
0.04000000000000002,-41.34542640480356,2.826383899021809
0.06000000000000004,-40.581479182294004,2.03668165495848
0.08000000000000006,-40.288261952393384,2.972156106662176
0.10000000000000007,-40.706691898330035,5.195429100250035
0.12000000000000009,-39.08997086820631,5.159144482366592
0.1400000000000001,-38.098491436611624,6.2563044555794285
0.16000000000000011,-36.75509228608499,7.3773854319964105
0.18000000000000013,-35.567354425919234,7.824992783848036
0.20000000000000015,-37.720309069964344,12.383411071975148
0.22000000000000017,-38.57237446017808,11.090995876975436
0.24000000000000019,-33.23464407796584,6.177340804425271
0.2600000000000002,-34.32168776293932,8.568908003417931
0.2800000000000002,-33.75745715700327,9.687692997606803
0.3000000000000002,-34.120835951813376,10.82845762885378
0.32000000000000023,-33.46992505513535,12.13440664643415
0.34000000000000025,-30.54309893204885,11.286604463706045
0.36000000000000026,-31.957410257152446,14.641820649007755
0.3800000000000003,-31.972074140736424,14.598717388220692
0.4000000000000003,-30.92609574792712,13.836220850743409
0.4200000000000003,-29.370505964730057,13.222549964214622
0.44000000000000034,-28.217456239975974,12.832516062270372
0.46000000000000035,-27.725329683015843,16.012014114765563
0.48000000000000037,-24.423893445116562,12.910352924538664
0.5000000000000003,-28.15962532313344,15.1835352036147
0.5200000000000004,-25.87358070292001,12.742652984357616
0.5400000000000004,-28.922166846512653,16.8664577544811
0.5600000000000004,-29.53298978294424,19.270810379710507
0.5800000000000004,-26.638466507803855,19.654620787407566
0.6000000000000004,-25.580076427232143,18.687755674254632
0.6200000000000004,-23.668317800891856,19.201841175295435
0.6400000000000005,-19.45085111536099,16.323212135049538
0.6600000000000005,-19.454707213529872,19.144247166293965
0.6800000000000005,-25.44623150275646,21.05983028306338
0.7000000000000005,-23.76155812816367,19.459457778789268
0.7200000000000005,-22.018748995056143,19.844823225547533
0.7400000000000005,-20.44059962977505,23.07906825529066
0.7600000000000006,-23.694903623756034,27.589075944620525
0.7800000000000006,-16.30691836715664,20.807890484930343
0.8000000000000006,-20.42142194081228,24.488526678572537
0.8200000000000006,-22.94662291765124,27.799739422136497
0.8400000000000006,-14.358941779750126,18.59532335414784
0.8600000000000007,-22.173852404666917,28.100708231493318
0.8800000000000007,-24.65077761935416,27.21949160538152
0.9000000000000007,-16.09963489071515,23.484700054481532
0.9200000000000007,-21.023623258086673,27.224153771794885
0.9400000000000007,-29.69357584843442,35.97398116751551
0.9600000000000007,-21.074551279169697,28.045263938100266
0.9800000000000008,-14.026996343385008,23.218268815198595
1.0000000000000007,-18.696596105296038,33.51044015767894
1.0200000000000007,-19.70304080452138,36.90180310857729
1.0400000000000007,-14.797595814064948,30.55761030557869
1.0600000000000007,-17.534746697028197,32.16533517712456
1.0800000000000007,-18.514906446669613,33.35356519797626
1.1000000000000008,-17.554620302442032,31.20195657585625
1.1200000000000008,-17.037236538866807,32.36502178173967
1.1400000000000008,-4.8411103236391,21.77962127245936
1.1600000000000008,-7.778658469741089,26.61650954174896
1.1800000000000008,-15.373306182365639,33.21078092677268
1.2000000000000008,-17.685522749265175,39.127030095937926
1.2200000000000009,-1.3327595119396562,23.567434489042263
1.2400000000000009,-0.1370813455332609,23.811818296476343
1.260000000000001,-11.4262058046871,35.53300197266258
1.280000000000001,-18.67238344348351,41.37460407302413
1.300000000000001,-9.18012799978078,38.14092885335187
1.320000000000001,-11.427919745432945,36.69582406517645
1.340000000000001,-7.320805521977263,33.738183061352295
1.360000000000001,-16.627313006743492,42.349309668857856
1.380000000000001,-22.438222228359678,47.29582047141352
1.400000000000001,-19.65375587464706,41.489458752465396
1.420000000000001,-12.682210390023215,31.430471875289765
1.440000000000001,-18.57020616630328,36.658652385804885
1.460000000000001,-16.299595660746775,36.82678706951212
1.480000000000001,-15.717251428434878,40.211552554950316
1.500000000000001,-16.934606671555144,44.59177604202741
1.5200000000000011,-15.631999566357962,43.29467821706641
1.5400000000000011,-3.6361777826416812,32.71348888986676
1.5600000000000012,1.9210625469799538,31.15660723930325
1.5800000000000012,-7.219620850780359,39.86395965667621
1.6000000000000012,-11.266193582319573,44.62982959957167
1.6200000000000012,-2.493405118103368,38.60684781012484
1.6400000000000012,0.8670522059549057,39.902260490574
1.6600000000000013,-8.186338857106847,52.180606619096004
1.6800000000000013,-2.5786901068238137,47.029973495182524
1.7000000000000013,-2.2607203645906964,47.31654480394703
1.7200000000000013,6.460450899904629,37.65521396172983
1.7400000000000013,0.5707161706060049,43.47087711805465
1.7600000000000013,-13.498094284073659,55.56897598033429
1.7800000000000014,-5.816558795512066,42.488923652282985
1.8000000000000014,1.6168713613341197,36.61030595023524
1.8200000000000014,-7.237391380682027,42.234218029860415
1.8400000000000014,-14.09746131541263,49.085603317639944
1.8600000000000014,-1.606001989327325,35.096838446082714
1.8800000000000014,-11.285583197452183,39.62005816709553
1.9000000000000015,-6.868754179357609,33.74869499944223
1.9200000000000015,-3.022889204296632,29.94534486437214
1.9400000000000015,-8.870297534807321,35.06453497925507
1.9600000000000015,-7.93797380765875,33.48496233468103
1.9800000000000015,-14.051173413957372,42.00071221985553
2.0000000000000013,-9.546873134417211,32.92128710636855
2.019999999999999,-16.326858860958453,41.32575167034417
2.039999999999997,-15.416514240027027,37.42585370712055
2.0599999999999947,-18.671744144458273,39.26052115122869
2.0799999999999925,-12.6440092009299,31.356478662274803
2.0999999999999903,-4.85895434178579,26.817080399856046
2.119999999999988,-7.436475451923229,30.44171588615654
2.139999999999986,-15.324587311807164,38.64691394413662
2.1599999999999837,-17.439440583316554,41.48087825308113
2.1799999999999815,-9.266514277289758,34.75551919945637
2.1999999999999793,-7.213300818258375,34.45930458412642
2.219999999999977,-7.0284724047668306,36.8854360645319
2.239999999999975,-9.257522469848652,40.335451436175454
2.2599999999999727,5.571807735918611,27.294517525574584
2.2799999999999705,3.5487837603690195,30.152192520807525
2.2999999999999683,-12.751642489011687,48.035940486164726
2.319999999999966,-3.521998452413783,43.68131850805149
2.339999999999964,-4.164931123434883,47.08672835993199
2.3599999999999617,-2.5798902978599187,42.83754595051703
2.3799999999999595,-2.8955300300634406,44.44657672883565
2.3999999999999573,-3.115088490217204,46.18869328469578
2.419999999999955,4.553355696138624,41.9041159399617
2.439999999999953,3.435642233734086,40.83312694066525
2.4599999999999507,5.4360047227383745,44.84632824243897
2.4799999999999485,-4.116383013526018,53.001655046758806
2.4999999999999463,12.161319805498891,41.060337374902765
2.519999999999944,12.885432752913772,37.35515744646795
2.539999999999942,3.6888434762815905,44.79559394903341
2.5599999999999397,-6.363444037166346,56.42055784830121
2.5799999999999375,3.011329022670054,51.290953478293815
2.5999999999999353,7.750406721834793,44.99098655000547
2.619999999999933,-4.265337605354205,55.388477871373404
2.639999999999931,10.057198225514611,41.04673691516809
2.6599999999999286,5.104259071899321,44.828816042701426
2.6799999999999264,4.328386639513013,46.192059167936
2.6999999999999242,-14.915436639865788,60.640869009113615
2.719999999999922,-6.187821629203199,64.69282742714822
2.73999999999992,7.704282623124698,51.927470813102445
2.7599999999999176,18.10445758466213,44.454480161719836
2.7799999999999154,-11.514887074890197,75.36148462301028
2.7999999999999132,3.404969087503474,59.75630186427006
2.819999999999911,25.867975235267153,42.032600681739645
2.839999999999909,8.940759634172878,54.61061275350114
2.8599999999999066,2.1543064685671425,62.263900545912115
2.8799999999999044,13.067891841269414,57.35479968292366
